subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
OBI:0000415	polymerase chain reaction	owl:equivalentClass	BAO:0002080	polymerase chain reaction	Lexical	OBI	BAO	rdf_matcher	0.7887625331744887	rdfs:label	rdfs:label	PlannedProcess	assay method component	polymerase chain reaction	unique	.
OBI:0000891	cell proliferation assay	owl:equivalentClass	BAO:0002805	cell proliferation assay	Lexical	OBI	BAO	rdf_matcher	0.7887566961382495	rdfs:label	rdfs:label	Assay	assay bioassay component	assaycellproliferation	unique	.
OBI:0000423	extract	owl:equivalentClass	BAO:0003070	extract	Lexical	OBI	BAO	rdf_matcher	0.7887484441658212	rdfs:label	rdfs:label	MaterialEntity	quality	extract	many_to_one	.
OBI:0400065	light source	owl:equivalentClass	BAO:0150029	light source	Lexical	OBI	BAO	rdf_matcher	0.9373193148313376	rdfs:label	rdfs:label	Device	assay method component	lightsource	unique	.
OBI:0302884	extraction	owl:equivalentClass	BAO:0003070	extract	Lexical|Stemming	OBI	BAO	rdf_matcher	0.3975025492906321	rdfs:label	rdfs:label	PlannedProcess	quality	extract	many_to_one	.
OBI:0400147	microarray	owl:equivalentClass	BAO:0010048	Microarray	Lexical	OBI	BAO	rdf_matcher	0.9372925174155448	rdfs:label	rdfs:label	Device	assay bioassay component	microarray	unique	.
OBI:0002174	immunocytochemistry	owl:equivalentClass	BAO:0000416	immunocytochemistry	Lexical	OBI	BAO	rdf_matcher	0.9373168070510451	rdfs:label	rdfs:label	Assay	assay method component	immunocytochemistry	unique	.
OBI:0000835	manufacturer	owl:equivalentClass	BAO:0000737	has manufacturer	Lexical	OBI	BAO	rdf_matcher	0.7886963192326311	rdfs:label	rdfs:label	MaterialEntity	has manufacturer	manufacturer	many_to_one	.
OBI:0400083	photodiode	owl:equivalentClass	BAO:0150027	photodiode	Lexical	OBI	BAO	rdf_matcher	0.9373049349376037	rdfs:label	rdfs:label	Device	assay method component	photodiode	unique	.
OBI:0600041	concentrate	owl:equivalentClass	BAO:0000338	has concentration	Lexical|Stemming	OBI	BAO	rdf_matcher	0.3975922791069594	rdfs:label	rdfs:label	PlannedProcess	has concentration	concentr	unique	.
OBI:0400060	ion laser	owl:equivalentClass	BAO:0150037	ion laser	Lexical	OBI	BAO	rdf_matcher	0.9372679388442618	rdfs:label	rdfs:label	Device	assay method component	ion laser	unique	.
OBI:0400010	argon ion laser	owl:equivalentClass	BAO:0150038	argon-ion laser	Lexical	OBI	BAO	rdf_matcher	0.9373079083663713	rdfs:label	rdfs:label	Device	assay method component	argonionlaser	unique	.
OBI:0001146	binding assay	owl:equivalentClass	BAO:0002989	binding assay	Lexical	OBI	BAO	rdf_matcher	0.788760808265296	rdfs:label	rdfs:label	Assay	assay bioassay component	assaybinding	unique	.
OBI:0001105	scanning force microscope	owl:equivalentClass	BAO:0150014	scanning force microscope	Lexical	OBI	BAO	rdf_matcher	0.9372634329957107	rdfs:label	rdfs:label	Device	assay method component	scanning force microscope	unique	.
OBI:0001079	confocal microscope	owl:equivalentClass	BAO:0150010	confocal microscope	Lexical	OBI	BAO	rdf_matcher	0.9373043186194436	rdfs:label	rdfs:label	Device	assay method component	confocalmicroscope	unique	.
OBI:0000794	transcription factor binding site	owl:equivalentClass	BAO:0003017	transcription factor binding site	Lexical	OBI	BAO	rdf_matcher	0.8819467840070498	rdfs:label	rdfs:label	SequenceFeature	assay biology component	transcription factor binding site	unique	.
OBI:0000522	vial	owl:equivalentClass	BAO:0000577	vial	Lexical	OBI	BAO	rdf_matcher	0.937268988933806	rdfs:label	rdfs:label	Device	assay bioassay component	vial	unique	.
OBI:0001055	spinning-disk confocal microscope	owl:equivalentClass	BAO:0150012	spinning-disk confocal microscope	Lexical	OBI	BAO	rdf_matcher	0.9373034671944009	rdfs:label	rdfs:label	Device	assay method component	spinning-disk confocal microscope	unique	.
